steam_id_hash,market_hash_name,count,marketable
3b5e1b9c92ddca64,StatTrak™ SG 553 | Danger Close (Factory New),1,True
3b5e1b9c92ddca64,M4A4 | Poly Mag (Factory New),1,True
3b5e1b9c92ddca64,Galil AR | Acid Dart (Factory New),1,True
3b5e1b9c92ddca64,USP-S | Ticket to Hell (Factory New),1,True
3b5e1b9c92ddca64,Sawed-Off | Crimson Batik (Factory New),1,True
3b5e1b9c92ddca64,StatTrak™ P250 | Cassette (Factory New),1,True
3b5e1b9c92ddca64,Graffiti | Loser (Wire Blue),1,False
3b5e1b9c92ddca64,Premier Season Three Medal,1,False
3b5e1b9c92ddca64,P90 | Ash Wood (Factory New),1,True
3b5e1b9c92ddca64,MP7 | Short Ochre (Factory New),1,True
3b5e1b9c92ddca64,Souvenir AUG | Snake Pit (Factory New),1,True
3b5e1b9c92ddca64,MP9 | Buff Blue (Factory New),1,True
3b5e1b9c92ddca64,SSG 08 | Acid Fade (Factory New),1,True
3b5e1b9c92ddca64,XM1014 | Gum Wall Camo (Factory New),1,True
3b5e1b9c92ddca64,Negev | Sour Grapes (Factory New),1,True
3b5e1b9c92ddca64,AK-47 | Uncharted (Factory New),1,True
3b5e1b9c92ddca64,Dual Berettas | Flora Carnivora (Minimal Wear),1,True
3b5e1b9c92ddca64,UMP-45 | Motorized (Field-Tested),1,True
3b5e1b9c92ddca64,Tec-9 | Red Quartz (Factory New),1,True
3b5e1b9c92ddca64,Five-SeveN | Sky Blue (Factory New),1,True
3b5e1b9c92ddca64,Desert Eagle | Corinthian (Factory New),1,True
3b5e1b9c92ddca64,MAC-10 | Light Box (Factory New),1,True
3b5e1b9c92ddca64,AWP | Arsenic Spill (Factory New),1,True
3b5e1b9c92ddca64,FAMAS | Palm (Factory New),1,True
3b5e1b9c92ddca64,Glock-18 | Winterized (Factory New),1,True
3b5e1b9c92ddca64,2025 Service Medal,1,False
3b5e1b9c92ddca64,"Music Kit | Valve, CS:GO",1,False
3b5e1b9c92ddca64,Global Offensive Badge,1,False
3b5e1b9c92ddca64,2023 Service Medal,1,False
3b5e1b9c92ddca64,2021 Service Medal,1,False
3b5e1b9c92ddca64,5 Year Veteran Coin,1,False
3b5e1b9c92ddca64,2020 Service Medal,1,False
3b5e1b9c92ddca64,2019 Service Medal,1,False
3b5e1b9c92ddca64,Loyalty Badge,1,False
3b5e1b9c92ddca64,2018 Service Medal,1,False
3b5e1b9c92ddca64,2017 Service Medal,1,False
3b5e1b9c92ddca64,2016 Service Medal,1,False
8fff39ac92ec5356,MP5-SD | Picnic (Field-Tested),1,True
8fff39ac92ec5356,XM1014 | Canvas Cloud (Field-Tested),1,True
8fff39ac92ec5356,Sawed-Off | Crimson Batik (Field-Tested),1,True
8fff39ac92ec5356,Tec-9 | Banana Leaf (Factory New),1,True
8fff39ac92ec5356,P90 | Mustard Gas (Field-Tested),1,True
8fff39ac92ec5356,Dual Berettas | Rose Nacre (Field-Tested),1,True
8fff39ac92ec5356,USP-S | Jawbreaker (Field-Tested),1,True
8fff39ac92ec5356,MAC-10 | Light Box (Well-Worn),1,True
8fff39ac92ec5356,MP5-SD | Snow Splash (Field-Tested),1,True
8fff39ac92ec5356,2026 Service Medal,1,False
8fff39ac92ec5356,Sawed-Off | Spirit Board (Field-Tested),1,True
8fff39ac92ec5356,Premier Season Three Medal,1,False
8fff39ac92ec5356,G3SG1 | Dream Glade (Field-Tested),1,True
8fff39ac92ec5356,G3SG1 | Dream Glade (Well-Worn),1,True
8fff39ac92ec5356,StatTrak™ MP5-SD | Necro Jr. (Minimal Wear),1,True
8fff39ac92ec5356,Sawed-Off | Spirit Board (Well-Worn),1,True
8fff39ac92ec5356,Galil AR | Cold Fusion (Minimal Wear),1,True
8fff39ac92ec5356,UMP-45 | Facility Dark (Field-Tested),1,True
8fff39ac92ec5356,Souvenir P250 | Drought (Factory New),1,True
8fff39ac92ec5356,Souvenir MP7 | Prey (Factory New),1,True
8fff39ac92ec5356,StatTrak™ Galil AR | Destroyer (Factory New),1,True
8fff39ac92ec5356,Souvenir FAMAS | CaliCamo (Factory New),1,True
8fff39ac92ec5356,Souvenir AUG | Spalted Wood (Factory New),1,True
8fff39ac92ec5356,Souvenir SG 553 | Bleached (Factory New),1,True
8fff39ac92ec5356,Sawed-Off | Snake Camo (Field-Tested),1,True
8fff39ac92ec5356,StatTrak™ SG 553 | Ol' Rusty (Battle-Scarred),1,True
8fff39ac92ec5356,StatTrak™ M249 | O.S.I.P.R. (Minimal Wear),1,True
8fff39ac92ec5356,MAC-10 | Calf Skin (Field-Tested),1,True
8fff39ac92ec5356,MP7 | Just Smile (Minimal Wear),1,True
8fff39ac92ec5356,AWP | Safari Mesh (Minimal Wear),1,True
8fff39ac92ec5356,"Music Kit | Valve, CS:GO",1,False
8fff39ac92ec5356,Global Offensive Badge,1,False
8fff39ac92ec5356,10 Year Veteran Coin,1,False
8fff39ac92ec5356,Sealed Graffiti | Karambit (Princess Pink),1,True
8fff39ac92ec5356,10 Year Birthday Coin,1,False
8fff39ac92ec5356,Sealed Graffiti | Worry (Dust Brown),1,True
8fff39ac92ec5356,Sealed Graffiti | Double (Battle Green),1,True
8fff39ac92ec5356,Sealed Graffiti | NaCl (Shark White),1,True
8fff39ac92ec5356,2022 Service Medal,1,False
8fff39ac92ec5356,2020 Service Medal,1,False
8fff39ac92ec5356,M4A4,1,False
8fff39ac92ec5356,AWP,1,False
8fff39ac92ec5356,2019 Service Medal,1,False
8fff39ac92ec5356,Loyalty Badge,1,False
8fff39ac92ec5356,5 Year Veteran Coin,1,False
8fff39ac92ec5356,2017 Service Medal,1,False
35873c07871f095a,Zeus x27 | Swamp DDPAT (Field-Tested),1,True
35873c07871f095a,Dreams & Nightmares Case,1,True
35873c07871f095a,SSG 08 | Dezastre (Minimal Wear),1,True
35873c07871f095a,Nova | Dark Sigil (Factory New),1,True
35873c07871f095a,SG 553 | Safari Print (Minimal Wear),1,True
35873c07871f095a,CZ75-Auto | Honey Paisley (Field-Tested),1,True
35873c07871f095a,SG 553 | Basket Halftone (Minimal Wear),1,True
35873c07871f095a,MAC-10 | Light Box (Field-Tested),1,True
35873c07871f095a,SSG 08 | Calligrafaux (Well-Worn),1,True
35873c07871f095a,SSG 08 | Calligrafaux (Field-Tested),1,True
35873c07871f095a,FAMAS | Palm (Field-Tested),2,True
35873c07871f095a,G3SG1 | Green Cell (Factory New),1,True
35873c07871f095a,PP-Bizon | Wood Block Camo (Field-Tested),1,True
35873c07871f095a,P250 | Copper Oxide (Field-Tested),1,True
35873c07871f095a,SG 553 | Night Camo (Field-Tested),1,True
35873c07871f095a,Dual Berettas | Twin Turbo (Minimal Wear),1,True
35873c07871f095a,Tec-9 | Garter-9 (Minimal Wear),1,True
35873c07871f095a,Galil AR | O-Ranger (Minimal Wear),1,True
35873c07871f095a,"Sticker | mezii (Foil, Champion) | Austin 2025",1,True
35873c07871f095a,"Sticker | apEX (Foil, Champion) | Austin 2025",1,True
35873c07871f095a,"Sticker | ropz (Foil, Champion) | Austin 2025",1,True
35873c07871f095a,Sticker | FlameZ (Champion) | Austin 2025,1,True
35873c07871f095a,Sticker | ropz (Champion) | Austin 2025,2,True
35873c07871f095a,Sticker | ZywOo (Champion) | Austin 2025,2,True
35873c07871f095a,Sticker | apEX (Champion) | Austin 2025,2,True
35873c07871f095a,"Sticker | ZywOo (Foil, Champion) | Austin 2025",1,True
35873c07871f095a,MAC-10 | Calf Skin (Minimal Wear),1,True
35873c07871f095a,Premier Season Two Medal,1,False
35873c07871f095a,MP9 | Sand Dashed (Field-Tested),1,True
35873c07871f095a,Souvenir PP-Bizon | Anolis (Field-Tested),2,True
35873c07871f095a,Souvenir SG 553 | Bleached (Field-Tested),1,True
35873c07871f095a,Souvenir MP7 | Prey (Minimal Wear),1,True
35873c07871f095a,Souvenir UMP-45 | Mudder (Field-Tested),1,True
35873c07871f095a,MP5-SD | Necro Jr. (Minimal Wear),1,True
35873c07871f095a,Galil AR | Grey Smoke (Field-Tested),1,True
35873c07871f095a,SCAR-20 | Poultrygeist (Field-Tested),1,True
35873c07871f095a,G3SG1 | Desert Storm (Field-Tested),1,True
35873c07871f095a,Austin 2025 Silver Coin,1,False
35873c07871f095a,XM1014 | Canvas Cloud (Battle-Scarred),1,True
35873c07871f095a,2025 Service Medal,1,False
35873c07871f095a,Nova | Mandrel (Well-Worn),1,True
35873c07871f095a,P250 | Sand Dune (Field-Tested),1,True
35873c07871f095a,Dual Berettas | BorDeux (Field-Tested),1,True
35873c07871f095a,Sealed Graffiti | Speechless (Tracer Yellow),1,True
35873c07871f095a,Dual Berettas | Colony (Minimal Wear),1,True
35873c07871f095a,Premier Season One Medal,1,False
35873c07871f095a,MP7 | Army Recon (Field-Tested),1,True
35873c07871f095a,Sticker | donk (Champion) | Shanghai 2024,2,True
35873c07871f095a,Sticker | sh1ro (Champion) | Shanghai 2024,2,True
35873c07871f095a,Sticker | zont1x (Champion) | Shanghai 2024,2,True
35873c07871f095a,"Sticker | sh1ro (Glitter, Champion) | Shanghai 2024",1,True
35873c07871f095a,Sticker | JT (Glitter) | Shanghai 2024,1,True
35873c07871f095a,Sticker | MATYS | Shanghai 2024,1,True
35873c07871f095a,Sticker | Techno4K | Shanghai 2024,1,True
35873c07871f095a,Sticker | 910 | Shanghai 2024,1,True
35873c07871f095a,Sticker | yuurih (Glitter) | Shanghai 2024,1,True
35873c07871f095a,Sticker | chopper (Champion) | Shanghai 2024,2,True
35873c07871f095a,"Sticker | chopper (Glitter, Champion) | Shanghai 2024",1,True
35873c07871f095a,MP5-SD | Co-Processor (Well-Worn),1,True
35873c07871f095a,Charm Detachment Pack,3,False
35873c07871f095a,Souvenir P250 | Drought (Factory New),1,True
35873c07871f095a,Souvenir MP7 | Prey (Field-Tested),1,True
35873c07871f095a,Sealed Graffiti | Loser (Violent Violet),1,True
35873c07871f095a,Souvenir SSG 08 | Jungle Dashed (Field-Tested),1,True
35873c07871f095a,Shanghai 2024 Gold Coin,1,False
35873c07871f095a,Five-SeveN | Forest Night (Field-Tested),1,True
35873c07871f095a,USP-S | Cyrex (Minimal Wear),1,True
35873c07871f095a,AWP | Fever Dream (Field-Tested),1,True
35873c07871f095a,Glock-18 | Water Elemental (Field-Tested),1,True
35873c07871f095a,Desert Eagle | Heat Treated (Well-Worn),1,True
35873c07871f095a,Desert Eagle | Tilted (Minimal Wear),1,True
35873c07871f095a,AUG | Sweeper (Field-Tested),1,True
35873c07871f095a,SSG 08 | Necropos (Factory New),1,True
35873c07871f095a,SG 553 | Cyberforce (Minimal Wear),1,True
35873c07871f095a,Tec-9 | Re-Entry (Factory New),1,True
35873c07871f095a,M4A1-S | Basilisk (Field-Tested),1,True
35873c07871f095a,Sealed Graffiti | GGEZ (Monarch Blue),1,True
35873c07871f095a,P250 | Mint Kimono (Minimal Wear),1,True
35873c07871f095a,SG 553 | Tiger Moth (Field-Tested),1,True
35873c07871f095a,Nova | Koi (Factory New),1,True
35873c07871f095a,FAMAS | Neural Net (Factory New),1,True
35873c07871f095a,StatTrak™ Five-SeveN | Nightshade (Factory New),1,True
35873c07871f095a,StatTrak™ P90 | Module (Factory New),1,True
35873c07871f095a,MAC-10 | Rangeen (Factory New),1,True
35873c07871f095a,StatTrak™ UMP-45 | Labyrinth (Factory New),1,True
35873c07871f095a,Souvenir M249 | Contrast Spray (Minimal Wear),1,True
35873c07871f095a,AK-47 | Slate (Field-Tested),1,True
35873c07871f095a,AWP | Atheris (Field-Tested),1,True
35873c07871f095a,Graffiti | Loser (Tracer Yellow),1,False
35873c07871f095a,P250 | Metallic DDPAT (Factory New),1,True
35873c07871f095a,Sticker | HooXi (Glitter) | Copenhagen 2024,1,True
35873c07871f095a,Sticker | EliGE | Copenhagen 2024,1,True
35873c07871f095a,Sticker | n0rb3r7 | Copenhagen 2024,1,True
35873c07871f095a,Sticker | magixx | Copenhagen 2024,1,True
35873c07871f095a,Sticker | FL1T | Copenhagen 2024,1,True
35873c07871f095a,Sticker | xertioN | Copenhagen 2024,1,True
35873c07871f095a,Sticker | JT | Copenhagen 2024,1,True
35873c07871f095a,Sticker | chopper (Glitter) | Copenhagen 2024,1,True
35873c07871f095a,Sticker | lux (Glitter) | Copenhagen 2024,1,True
35873c07871f095a,Sticker | PGL | Copenhagen 2024,1,True
35873c07871f095a,Copenhagen 2024 Silver Coin,1,False
35873c07871f095a,2024 Service Medal,1,False
35873c07871f095a,Sticker | BLAST.tv | Paris 2023,1,True
35873c07871f095a,"Sticker | dupreeh (Glitter, Champion) | Paris 2023",1,True
35873c07871f095a,Sticker | Magisk (Champion) | Paris 2023,1,True
35873c07871f095a,"Sticker | ZywOo (Glitter, Champion) | Paris 2023",1,True
35873c07871f095a,"Music Kit | Valve, CS:GO",1,False
35873c07871f095a,Global Offensive Badge,1,False
35873c07871f095a,Sticker | apEX (Champion) | Paris 2023,1,True
35873c07871f095a,Sticker | Spinx (Champion) | Paris 2023,1,True
35873c07871f095a,Sticker | ZywOo (Champion) | Paris 2023,1,True
35873c07871f095a,Sealed Graffiti | Worry (Blood Red),1,True
35873c07871f095a,AUG | Torque (Field-Tested),1,True
35873c07871f095a,Souvenir Glock-18 | Night (Field-Tested),1,True
35873c07871f095a,Paris 2023 Gold Coin,1,False
35873c07871f095a,Sealed Graffiti | Bling (Dust Brown),1,True
35873c07871f095a,Sealed Graffiti | Noscope (Bazooka Pink),1,True
35873c07871f095a,Sealed Graffiti | GGWP (SWAT Blue),1,True
35873c07871f095a,Sealed Graffiti | King Me (Monster Purple),1,True
35873c07871f095a,Sealed Graffiti | Karambit (Monster Purple),1,True
35873c07871f095a,Sealed Graffiti | Sorry (Desert Amber),1,True
35873c07871f095a,2023 Service Medal,1,False
35873c07871f095a,StatTrak™ USP-S | Torque (Factory New),1,True
35873c07871f095a,Glock-18 | Catacombs (Factory New),1,True
35873c07871f095a,StatTrak™ MP9 | Bioleak (Factory New),1,True
35873c07871f095a,10 Year Birthday Coin,1,False
35873c07871f095a,2022 Service Medal,1,False
35873c07871f095a,Diamond Operation Riptide Coin,1,False
35873c07871f095a,2021 Service Medal,1,False
35873c07871f095a,Diamond Operation Broken Fang Coin,1,False
35873c07871f095a,Graffiti | Worry (Frog Green),1,False
35873c07871f095a,Graffiti | Death Sentence (Princess Pink),1,False
35873c07871f095a,Graffiti | Eco (Tiger Orange),1,False
35873c07871f095a,Graffiti | QQ (Tiger Orange),1,False
35873c07871f095a,Graffiti | Still Happy (Jungle Green),1,False
35873c07871f095a,2020 Service Medal,1,False
35873c07871f095a,Diamond Operation Shattered Web Coin,1,False
35873c07871f095a,2019 Service Medal,1,False
35873c07871f095a,10 Year Veteran Coin,1,False
35873c07871f095a,Loyalty Badge,1,False
35873c07871f095a,2018 Service Medal,1,False
35873c07871f095a,Diamond Operation Hydra Coin,1,False
35873c07871f095a,2017 Service Medal,1,False
35873c07871f095a,2016 Service Medal,1,False
35873c07871f095a,5 Year Veteran Coin,1,False
14976a4b29dcf197,__PRIVATE__,0,False
7d49a5499071f3be,Revolution Case,3,True
7d49a5499071f3be,MAG-7 | Copper Oxide (Well-Worn),1,True
7d49a5499071f3be,Dreams & Nightmares Case,1,True
7d49a5499071f3be,MP7 | Short Ochre (Field-Tested),1,True
7d49a5499071f3be,Kilowatt Case,2,True
7d49a5499071f3be,FAMAS | Palm (Field-Tested),1,True
7d49a5499071f3be,Tec-9 | Army Mesh (Field-Tested),1,True
7d49a5499071f3be,Recoil Case,1,True
7d49a5499071f3be,SSG 08 | Blue Spruce (Well-Worn),1,True
7d49a5499071f3be,P250 | Sedimentary (Minimal Wear),1,True
7d49a5499071f3be,SG 553 | Night Camo (Field-Tested),1,True
7d49a5499071f3be,MAG-7 | Insomnia (Well-Worn),1,True
7d49a5499071f3be,Dual Berettas | Rose Nacre (Minimal Wear),1,True
7d49a5499071f3be,G3SG1 | Desert Storm (Field-Tested),2,True
7d49a5499071f3be,MP9 | Multi-Terrain (Minimal Wear),1,True
7d49a5499071f3be,Premier Season Two Medal,1,False
7d49a5499071f3be,R8 Revolver | Amber Fade (Field-Tested),1,True
7d49a5499071f3be,MAG-7 | Rust Coat (Field-Tested),1,True
7d49a5499071f3be,USP-S | Check Engine (Field-Tested),1,True
7d49a5499071f3be,2025 Service Medal,1,False
7d49a5499071f3be,StatTrak™ Five-SeveN | Scrawl (Minimal Wear),1,True
7d49a5499071f3be,PP-Bizon | Wood Block Camo (Minimal Wear),1,True
7d49a5499071f3be,G3SG1 | Green Cell (Field-Tested),1,True
7d49a5499071f3be,SCAR-20 | Short Ochre (Field-Tested),1,True
7d49a5499071f3be,Premier Season One Medal,1,False
7d49a5499071f3be,Sawed-Off | Forest DDPAT (Field-Tested),1,True
7d49a5499071f3be,StatTrak™ Galil AR | Signal (Field-Tested),1,True
7d49a5499071f3be,SG 553 | Phantom (Field-Tested),1,True
7d49a5499071f3be,Nova | Candy Apple (Field-Tested),1,True
7d49a5499071f3be,Glock-18 | Block-18 (Field-Tested),1,True
7d49a5499071f3be,MAC-10 | Silver (Factory New),1,True
7d49a5499071f3be,StatTrak™ UMP-45 | Primal Saber (Field-Tested),1,True
7d49a5499071f3be,10 Year Veteran Coin,1,False
7d49a5499071f3be,XM1014 | Blue Spruce (Field-Tested),1,True
7d49a5499071f3be,Nova | Mandrel (Field-Tested),1,True
7d49a5499071f3be,Tec-9 | Urban DDPAT (Field-Tested),1,True
7d49a5499071f3be,Glock-18 | Candy Apple (Minimal Wear),1,True
7d49a5499071f3be,AK-47 | Slate (Field-Tested),1,True
7d49a5499071f3be,UMP-45 | Mudder (Minimal Wear),1,True
7d49a5499071f3be,MP7 | Forest DDPAT (Battle-Scarred),1,True
7d49a5499071f3be,G3SG1 | Jungle Dashed (Minimal Wear),1,True
7d49a5499071f3be,USP-S | Ticket to Hell (Field-Tested),1,True
7d49a5499071f3be,StatTrak™ Tec-9 | Rebel (Minimal Wear),1,True
7d49a5499071f3be,M4A4 | Poly Mag (Minimal Wear),1,True
7d49a5499071f3be,M249 | O.S.I.P.R. (Field-Tested),1,True
7d49a5499071f3be,StatTrak™ MAC-10 | Monkeyflage (Field-Tested),1,True
7d49a5499071f3be,Negev | Ultralight (Field-Tested),1,True
7d49a5499071f3be,Souvenir PP-Bizon | Urban Dashed (Minimal Wear),1,True
7d49a5499071f3be,P250 | Boreal Forest (Field-Tested),1,True
7d49a5499071f3be,Dual Berettas | Contractor (Field-Tested),1,True
7d49a5499071f3be,AWP | Atheris (Battle-Scarred),1,True
7d49a5499071f3be,"Music Kit | Valve, CS:GO",1,False
7d49a5499071f3be,Global Offensive Badge,1,False
7d49a5499071f3be,Sealed Graffiti | GGWP (Dust Brown),1,True
7d49a5499071f3be,G3SG1 | Jungle Dashed (Field-Tested),1,True
7d49a5499071f3be,R8 Revolver | Cobalt Grip (Field-Tested),1,True
7d49a5499071f3be,Sealed Graffiti | Death Sentence (Dust Brown),1,True
7d49a5499071f3be,SCAR-20 | Contractor (Field-Tested),1,True
7d49a5499071f3be,Negev | Bulkhead (Minimal Wear),1,True
7d49a5499071f3be,Souvenir PP-Bizon | Anolis (Factory New),1,True
7d49a5499071f3be,2023 Service Medal,1,False
7d49a5499071f3be,"Music Kit | Darren Korb, Hades Music Kit",1,False
7d49a5499071f3be,5 Year Veteran Coin,1,False
7d49a5499071f3be,Sealed Graffiti | King Me (Desert Amber),1,True
7d49a5499071f3be,2019 Service Medal,1,False
7d49a5499071f3be,Loyalty Badge,1,False
7d49a5499071f3be,2018 Service Medal,1,False
7d49a5499071f3be,Graffiti | X-Knives (Bazooka Pink),1,False
7d49a5499071f3be,2017 Service Medal,1,False
7d49a5499071f3be,Graffiti | Noscope (Desert Amber),1,False
7d49a5499071f3be,Silver Operation Hydra Coin,1,False
77f754fed7cd9324,★ Hydra Gloves | Mangrove (Field-Tested),1,True
77f754fed7cd9324,"Music Kit | Valve, CS:GO",1,False
77f754fed7cd9324,Global Offensive Badge,1,False
77f754fed7cd9324,Clutch Case,2,True
77f754fed7cd9324,Souvenir P250 | Drought (Minimal Wear),1,True
77f754fed7cd9324,Antwerp 2022 Silver Coin,1,False
77f754fed7cd9324,MP9 | Slide (Field-Tested),1,True
77f754fed7cd9324,Snakebite Case,1,True
77f754fed7cd9324,AK-47 | Frontside Misty (Field-Tested),1,True
77f754fed7cd9324,PP-Bizon | Facility Sketch (Minimal Wear),1,True
77f754fed7cd9324,Sticker | Natus Vincere | 2020 RMR,2,True
77f754fed7cd9324,Sticker | Ninjas in Pyjamas | 2020 RMR,1,True
77f754fed7cd9324,Sticker | Vitality | 2020 RMR,1,True
77f754fed7cd9324,Sticker | Evil Geniuses | 2020 RMR,1,True
77f754fed7cd9324,Sticker | Heroic | 2020 RMR,1,True
77f754fed7cd9324,Danger Zone Case,2,True
77f754fed7cd9324,MP7 | Neon Ply (Well-Worn),1,True
77f754fed7cd9324,Sealed Graffiti | 8-Ball (Frog Green),1,True
77f754fed7cd9324,CZ75-Auto | Circaetus (Minimal Wear),1,True
77f754fed7cd9324,Sealed Graffiti | Rage Mode (Blood Red),1,True
77f754fed7cd9324,Prisma Case,1,True
77f754fed7cd9324,Galil AR | Black Sand (Field-Tested),1,True
77f754fed7cd9324,AUG | Ricochet (Minimal Wear),1,True
77f754fed7cd9324,Sealed Graffiti | Keep the Change (Frog Green),2,True
77f754fed7cd9324,SG 553 | Pulse (Field-Tested),1,True
77f754fed7cd9324,Glock-18 | Moonrise (Minimal Wear),1,True
77f754fed7cd9324,10 Year Veteran Coin,1,False
77f754fed7cd9324,Loyalty Badge,1,False
77f754fed7cd9324,Sealed Graffiti | Keep the Change (Cash Green),1,True
77f754fed7cd9324,AWP | Asiimov (Well-Worn),1,True
77f754fed7cd9324,Desert Eagle | Midnight Storm (Minimal Wear),1,True
77f754fed7cd9324,P250 | Asiimov (Field-Tested),1,True
77f754fed7cd9324,Glove Case,2,True
77f754fed7cd9324,Sealed Graffiti | Lambda (Monarch Blue),1,True
77f754fed7cd9324,M4A4 | Desolate Space (Field-Tested),1,True
77f754fed7cd9324,CZ75-Auto | Pole Position (Minimal Wear),1,True
77f754fed7cd9324,Chroma 3 Case,4,True
77f754fed7cd9324,UMP-45 | Primal Saber (Factory New),1,True
77f754fed7cd9324,2017 Service Medal,1,False
77f754fed7cd9324,Sealed Graffiti | GTG (Monster Purple),1,True
77f754fed7cd9324,Sealed Graffiti | GGWP (Wire Blue),1,True
77f754fed7cd9324,Sealed Graffiti | Noscope (Princess Pink),1,True
77f754fed7cd9324,StatTrak™ SSG 08 | Slashed (Field-Tested),1,True
77f754fed7cd9324,Sealed Graffiti | Eat It (Monster Purple),1,True
77f754fed7cd9324,Sealed Graffiti | Jump Shot (Dust Brown),1,True
77f754fed7cd9324,Sealed Graffiti | Still Happy (Dust Brown),1,True
77f754fed7cd9324,Gamma 2 Case,2,True
77f754fed7cd9324,Sealed Graffiti | 8-Ball (Cash Green),1,True
77f754fed7cd9324,MP9 | Ruby Poison Dart (Factory New),1,True
77f754fed7cd9324,Tec-9 | Isaac (Minimal Wear),1,True
77f754fed7cd9324,MP7 | Cirrus (Minimal Wear),1,True
77f754fed7cd9324,MAC-10 | Malachite (Minimal Wear),1,True
77f754fed7cd9324,Desert Eagle | Bronze Deco (Minimal Wear),1,True
77f754fed7cd9324,USP-S | Kill Confirmed (Minimal Wear),1,True
77f754fed7cd9324,Five-SeveN | Monkey Business (Field-Tested),1,True
77f754fed7cd9324,Operation Wildfire Case,1,True
77f754fed7cd9324,Graffiti | Eye Spy (Jungle Green),1,False
77f754fed7cd9324,Chroma 2 Case,1,True
77f754fed7cd9324,Gamma Case,1,True
77f754fed7cd9324,FAMAS | Pulse (Factory New),1,True
77f754fed7cd9324,5 Year Veteran Coin,1,False
7d36a6fa1442a126,SSG 08 | Sans Comic (Factory New),1,True
7d36a6fa1442a126,MP7 | Just Smile (Field-Tested),1,True
7d36a6fa1442a126,MP9 | Dizzy (Minimal Wear),1,True
7d36a6fa1442a126,MAG-7 | Resupply (Well-Worn),1,True
7d36a6fa1442a126,★ Butterfly Knife | Damascus Steel (Well-Worn),1,True
7d36a6fa1442a126,FAMAS | Grey Ghost (Minimal Wear),1,True
7d36a6fa1442a126,"Music Kit | Denzel Curry, ULTIMATE",1,True
7d36a6fa1442a126,R8 Revolver | Llama Cannon (Minimal Wear),1,True
7d36a6fa1442a126,Desert Eagle | Printstream (Field-Tested),1,True
7d36a6fa1442a126,Souvenir P90 | ScaraB Rush (Minimal Wear),1,True
7d36a6fa1442a126,XM1014 | Solitude (Minimal Wear),1,True
7d36a6fa1442a126,Galil AR | Rainbow Spoon (Field-Tested),1,True
7d36a6fa1442a126,10 Year Veteran Coin,1,False
7d36a6fa1442a126,M249 | Sage Camo (Field-Tested),1,True
7d36a6fa1442a126,Glock-18 | Ramese's Reach (Field-Tested),1,True
7d36a6fa1442a126,AWP | Printstream (Field-Tested),1,True
7d36a6fa1442a126,M4A4 | Desolate Space (Minimal Wear),1,True
7d36a6fa1442a126,Primeiro Tenente | Brazilian 1st Battalion,1,True
7d36a6fa1442a126,★ Hydra Gloves | Case Hardened (Field-Tested),1,True
7d36a6fa1442a126,★ Nomad Knife | Damascus Steel (Minimal Wear),1,True
7d36a6fa1442a126,AK-47 | Frontside Misty (Minimal Wear),1,True
7d36a6fa1442a126,Sir Bloody Silent Darryl | The Professionals,1,True
7d36a6fa1442a126,USP-S | Silent Shot (Minimal Wear),1,True
7d36a6fa1442a126,PP-Bizon | Thermal Currents (Minimal Wear),1,True
7d36a6fa1442a126,CZ75-Auto | Pink Pearl (Field-Tested),1,True
7d36a6fa1442a126,Charm Detachment Pack,1,False
7d36a6fa1442a126,MP9 | Bee-Tron (Field-Tested),1,True
7d36a6fa1442a126,Sawed-Off | Spirit Board (Battle-Scarred),1,True
7d36a6fa1442a126,SCAR-20 | Poultrygeist (Field-Tested),1,True
7d36a6fa1442a126,Five-SeveN | Sky Blue (Minimal Wear),1,True
7d36a6fa1442a126,M4A4 | Desert-Strike (Field-Tested),1,True
7d36a6fa1442a126,"Music Kit | Valve, CS:GO",1,False
7d36a6fa1442a126,Global Offensive Badge,1,False
7d36a6fa1442a126,Sealed Graffiti | Jump Shot (Brick Red),1,True
7d36a6fa1442a126,FAMAS | Colony (Field-Tested),1,True
7d36a6fa1442a126,Sealed Graffiti | Piggles (Monster Purple),1,True
7d36a6fa1442a126,Dual Berettas | Ventilators (Field-Tested),1,True
7d36a6fa1442a126,MP5-SD | Liquidation (Well-Worn),1,True
7d36a6fa1442a126,SCAR-20 | Sand Mesh (Battle-Scarred),1,True
7d36a6fa1442a126,Sealed Graffiti | Popdog (Desert Amber),1,True
7d36a6fa1442a126,Sealed Graffiti | Heart (Monster Purple),1,True
7d36a6fa1442a126,Dual Berettas | Stained (Well-Worn),1,True
7d36a6fa1442a126,PP-Bizon | Sand Dashed (Battle-Scarred),1,True
7d36a6fa1442a126,Sealed Graffiti | Lambda (Jungle Green),1,True
7d36a6fa1442a126,UMP-45 | Urban DDPAT (Field-Tested),2,True
7d36a6fa1442a126,5 Year Veteran Coin,1,False
7d36a6fa1442a126,UMP-45 | Facility Dark (Minimal Wear),1,True
7d36a6fa1442a126,SCAR-20 | Sand Mesh (Field-Tested),2,True
7d36a6fa1442a126,Galil AR | Sage Spray (Well-Worn),1,True
7d36a6fa1442a126,Sealed Graffiti | Speechless (Brick Red),1,True
7d36a6fa1442a126,SCAR-20 | Contractor (Field-Tested),3,True
7d36a6fa1442a126,Sealed Graffiti | Speechless (Tracer Yellow),1,True
7d36a6fa1442a126,Desert Eagle | Mudder (Field-Tested),1,True
7d36a6fa1442a126,2020 Service Medal,1,False
