steam_id_hash,degree,clustering,betweenness,in_largest_component,inventory_log,cs2_hours,country
5c78610fba94c684,2,0.0,0.00033651659845384277,True,0.0,1566.15,BR
92bfa37371529e6a,1,0.0,0.0,True,0.0,2414.4,BR
2f51a7d4fba1fc56,2,1.0,0.0,True,0.131028262406404,3879.5,BR
b135823fc81c10dc,1,0.0,0.0,True,0.0,655.7,US
9a432d331aa97fca,1,0.0,0.0,True,1.891604804197771,3353.083333333333,BR
3b4cd153821a2812,1,0.0,0.0,True,3.880119456415138,2247.7166666666667,BR
fcb5dd2d8261d786,1,0.0,0.0,True,1.252762968495368,1222.0,BR
f0ac8b101f4b8803,1,0.0,0.0,True,1.5195132049061133,2953.1833333333334,BR
177e26faa6bc2705,1,0.0,0.0,True,2.363680192353857,1060.5,
de0e207f2cbd6b0a,1,0.0,0.0,True,0.0,1152.0833333333333,
03a11efffd4432b5,2,1.0,0.0,True,2.0943301541735866,1732.0666666666666,BR
d478cfc0b59afd75,1,0.0,0.0,True,0.6471032420585384,629.25,
a3b85fcad8fe1b38,2,1.0,0.0,True,0.0,5902.1,BR
7ed485ff1449bc8f,1,0.0,0.0,True,0.0,2461.516666666667,BR
9899b02198d4a24a,1,0.0,0.0,True,0.0,0.0,BR
cf24f51938e428a5,1,0.0,0.0,True,0.0,826.1833333333333,US
be06c6ecc124cd10,1,0.0,0.0,True,0.1570037488096646,3137.516666666667,
19b8c5341581a290,1,0.0,0.0,True,3.335413641116152,3738.4666666666662,BR
8ad55cb43f081d34,1,0.0,0.0,True,2.158714722574344,1203.45,BR
bcc5e9cd9bff525b,1,0.0,0.0,True,2.667922410011431,0.0,JP
55e375c3764619ec,1,0.0,0.0,True,4.609261803891345,639.8,CA
1f0ba65636797774,1,0.0,0.0,True,0.2546422183735807,884.0833333333334,BR
80959c1f2c2fef39,1,0.0,0.0,True,2.611539300721366,3384.2,BR
7bb336673aee6764,1,0.0,0.0,True,0.0,0.0,
7fc2d8a7489a316c,1,0.0,0.0,True,4.031582240485785,0.0,BR
